report_reviewVisibility	consumer_countryCode	labels_verification_isVerified	labels_verification_verificationSource	filtered	report	report_reasons_0	report_source	reply	dates_experiencedDate	dates_updatedDate	dates_submittedDate	consumer_displayName	labels_verification_verificationLevel	source	hasUnhandledReports	id	dates_publishedDate	language	location	consumersReviewCountOnSameLocation	rating	labels_verification_hasDachExclusion	labels_verification_reviewSourceName	text	title	report_createdDateTime	consumer_id	reply_message	consumer_imageUrl	consumer_isVerified	consumer_numberOfReviews	reply_updatedDate	consumersReviewCountOnSameDomain	labels_verification_createdDateTime	reply_publishedDate	consumer_hasImage	pending	labels_merged	report_reason	likes	true_sentiment
	BE	False	invitation	False								Nadine			False	5e3c02023c93ae0b249f2d6e	2020-02-06T12:09:38.000Z	fr			1	False	Organic	Je confirme les avis précédents... désastreux, pas de suivi, service en ligne et mail sans réponse..; catastrophe, une demande de compte de plus d'un mois et rien , pas de contact, pas d'explication, très mauvaise image... à mon avis ils ne veulent pas de clients supplémentaires... un conseil : évitez cette banque vous allez perdre du temps et de l'énergie pour rien, et dire que test Achat en a fait un modèle dans son enquête, preuve qu'ils ne sont vraiment pas objectif ou qu'ils n'ont as fait de demande en ligne eux même..; c'est comme toutes leurs enquêtes d'ailleurs..	Je confirme les avis précédents..		5e3c01d812b06c26c5ed1cb8			False	1		1	2020-02-06T12:09:38.000Z		False	False			1	Negative
	BE	False	invitation	False								Peter Clerinx	not-verified		False	60083789755dc109e8e011d5	2021-01-20T14:00:41.000Z	nl			1	False	Organic	"Ik was reeds klant bij keytrade van de beginjaren '00, maar sinds kort niet meer. De 'know your customer' afdeling heeft beslist om een internationale overschrijving te blokkeren, omdat deze verdacht vonden. Ik begrijp dat dit een noodzakelijk kwaad is, maar ze lieten hierbij meerdere dagen passeren, eerst om mij te contacteren en daarna om mijn antwoord te lezen. Terwijl tikte de klok wel verder. Deze keer is het gelukkig goed afgelopen, maar wanneer ik voor een cliënt taksen in het buitenland moet betalen, dan kan een laattijdige betaling rampzalige gevolgen hebben. Wanneer een cliënt de rechten op een patent verliest in het buitenland, dan kan ik aansprakelijk gesteld worden voor de geleden schade, wat een bedrag met vele nullen kan zijn. 
Daarenboven heb ik niet eens een verontschuldiging ontvangen, maar een vriendelijke uitnodiging om niet te lang te wachten met het afsluiten van mijn rekeningen. 
Ik zou de mensen van de Keytrade KYC willen uitnodigen om eens na te denken over de betekenis van Customer, of, indien dat te moeilijk is, hun dienst te herdopen naar Know Your Trash."	Onbetrouwbare dienstverlening		60083782c9840900198c0ed7			False	2		1	2021-01-20T14:00:41.000Z		False	False			1	Negative
	BE	False	invitation	False					2023-11-24T00:00:00.000Z			Bank user	not-verified		False	6560a9efa68301b5e9ff22e1	2023-11-24T15:49:35.000Z	fr			1	False	Organic	"Je ne peux que confirmer les innombrables messages qui disent que c'est une organisation qui n'à rien à faire de la satisfaction des clients. C'est clair pour moi, je ferme le compte et j'en ouvre un autre dans une ""vrai"" banque."	Keytrade Bank est aux abonnés absents		61ba127a65f22c0013565a03	"Bonjour Bank user,

Nous sommes désolés d'apprendre que vous n'êtes pas satisfait de notre service. Nous nous efforçons de fournir un excellent service à nos clients et nous utiliserons votre feedback pour nous améliorer.

Bien à vous,
Véronique de l'équipe Keytrade Bank"		False	2		1	2023-11-24T15:49:35.000Z	2023-11-29T11:57:15.000Z	False	False			0	Negative
	BE	False	invitation	False					2024-08-28T00:00:00.000Z			Thierry Callens	not-verified		False	66cef11c5b461f666868e85a	2024-08-28T11:42:52.000Z	fr			1	False	Organic	"Portefeuille volé le 19/8. Logiquement blocage toutes cartes bancaires immédiat (chaque banque en est informé au plus tard le lendemain). 
4 emails au service clientèle avec à chaque fois une réponse nulle qui ne répond jamais quant à l'envoi d'une nouvelle banque BC. En un mot, strictement aucune assistance ! Comme indiqué par plusieurs personnes ci-dessous, service clientèle non seulement totalement inefficace mais de plus sans donner un embryon de réponse au problème pourtant clairement explicité.   Nous allons très certainement changer notre compte courant vers une autre banque.   A noter que les 3 autres banques près desquelles je suis client m'ont toutes contactées d'elles même et envoyé en moins de 5 jours ouvrables les nouvelles cartes bancaires !!! 
Keytrade banque de seconde zone. A éviter"	Portefeuille volé le 19/8		66c3205e8a6e863d9bac01ef	"Bonjour Monsieur Callens,

Nous sommes désolés que vous ayez eu cette expérience. 
Nous confirmons que votre demande a bien été traitée. Nous apprécions la patience que vous avez eue.

Bien à vous,
Véronique de l'équipe Keytrade Bank"	https://user-images.trustpilot.com/66c3205e8a6e863d9bac01ef/73x73.png	False	2		1	2024-08-28T11:42:52.000Z	2024-09-03T09:59:58.000Z	True	False			2	Negative
	BE	False	invitation	False					2024-09-13T00:00:00.000Z			Evh	not-verified	Organic	False	66e432cc75392bb8f4a594b6	2024-09-13T14:40:44.000Z	nl			1	False	Organic	Zeer onbeleefde mijnheer aan de telefoon. Ik had een vraag over rekening van mijn man. Hij wilde mij daarover niet antwoorden. Toen ik een algemene vraag wou stellen, want ik ben ook klant, wilde hij nog geen antwoord geven.	Zeer onbeleefde mijnheer 		66e432725150932c1110e6bf	"Beste Evh,

Natuurlijk vinden wij het niet fijn te lezen dat u teleurgesteld bent. Aarzel niet om het ons meer in detail uit te leggen zodat we onze diensten verbeteren om in de toekomst dit type van problemen te vermijden. 

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	1		1	2024-09-13T14:40:44.000Z	2024-09-20T16:04:23.000Z	False	False			0	Negative
	BE	False	invitation	False					2023-05-30T00:00:00.000Z			Veerle Verhelle	not-verified	Organic	False	64761c3286199db12e3f6b52	2023-05-30T17:54:26.000Z	nl			1	False	Organic	Keytrade is onbereikbaar bij problemen.	Keytrade is onbereikbaar bij problemen.		64761c2abf949200135a75f0		https://user-images.trustpilot.com/64761c2abf949200135a75f0/73x73.png	False	1		1	2023-05-30T17:54:26.000Z		True	False			1	Negative
	BE	False	invitation	False					2025-03-18T00:00:00.000Z			Frank Franken	not-verified	Organic	False	680245b68e36f01968eb7ff8	2025-04-18T14:29:42.000Z	nl			1	False	Organic	"Een kleine maand geleden werd  ik slachtoffer van online oplichting (nep advertentie, nep verkoper)
Echter, door vreemd gedrag v/d nep verkoper, had ik de scam vrij snel door.
Zo snel, dat hij mijn geld (1025 euro) nog niet had ontvangen (was internationale overschrijving).
Dus, onmiddellijk gemeld bij Keytrade met vraag de transactie te blokkeren bij de ontvangende bank.
Wat doet Keytrade ? NIETS !
Ze wachten gewoon 24 uur om in actie te schieten.
Uiteraard had de oplichter ondertussen het bedrag reeds ontvangen & opgenomen, waardoor de ontvangende bank ook niets meer kon ondernemen.
Uiteraard neemt Keytrade geen enkele verantwoordelijkheid voor hun uiterst lakse aanpak.
En zo blijven scammers & oplichters aan het langste eind trekken. Proficiat, waardeloze sukkels !
"	Online fraude : keytrade laat 24 uur gewoon begaan		6802458bfa4006463b9c37cf		https://user-images.trustpilot.com/6802458bfa4006463b9c37cf/73x73.png	False	1		1	2025-04-18T14:29:42.000Z		True	False			0	Negative
	BE	False	invitation	False								Wim DIERICK	not-verified		False	603a6d67f85d7509d8e6429f	2021-02-27T16:03:51.000Z	nl			1	False	Organic	Geen aanrader, support dikke nul!	Rekening werd in het Frans geopend ipv Nederlands, herhaaldelijk voor gebeld en gemaild, niemand kan of wil dat aanpassen.		603a6d4233bbbc0019701d7d			False	12		1	2021-02-27T16:03:51.000Z		False	False			0	Negative
	BE	False	invitation	False					2023-05-02T00:00:00.000Z			axelle depouhon	not-verified		False	6450c6ec90da96690142ca58	2023-05-02T10:16:44.000Z	fr			1	False	Organic	"À fuir !! J'ai ouvert un compte le mois dernier,je n'ai jamais reçu le boîtier pour la carte ni les informations... j'ai envoyé plusieurs mails, jamais reçu de réponse... impossible de les joindre par téléphone, temps d'attente interminable...bref,très mauvaise expérience....!! 
Je suis contente de ne pas avoir encore déposé d'argent,je quitte cette pseudo banque sur le champ"	À fuir !		6450c6de41ff3300122fe492		https://user-images.trustpilot.com/6450c6de41ff3300122fe492/73x73.png	False	1		1	2023-05-02T10:16:44.000Z		True	False			1	Negative
	BE	False	invitation	False					2023-07-13T00:00:00.000Z			Hugo 	not-verified	Organic	False	64aff56c361d8ee334971626	2023-07-13T15:00:28.000Z	fr			1	False	Organic	"J'ai fait un virement vers un fournisseur en Espagne. Virement exécuté (print screen coome preuve). Une minute après le virement  est marqué comme REFUSE sur mon extrait de compte.
Après 31 minutes d'attente au téléphone l'employé me dit que j'ai reçu un email avec un code explicatif du refus. Je lui ai dit que je n'ai pas reçu d'email (même regardé dans les spams) et que je ne reçois jamais d'email dans le cas d'un virement refusé (c'est au moins la 3ème fois que ça m'arrive). Ce qu'il conteste malgré l'évidence. ensuite encore 15 minutes d'attente pendant qu'il cherche la raison.
La raison serait qu'il y a une erreur d'encodage...Je dois bien faire attention quand je refais le virement.
N'IMPORTE QUOI !"	Virement refusé		56a5eaec0000ff0001ff8a45	"Bonjour Hugo,

Nous sommes désolés de ne pas avoir répondu à vos attentes. Nous travaillons avec diligence pour améliorer nos services en fonction de commentaires comme le vôtre.

Cordialement,
Keytrade Bank"		False	8		1	2023-07-13T15:00:28.000Z	2023-10-03T10:02:30.000Z	False	False			1	Negative
	BE	False	invitation	False					2023-12-22T00:00:00.000Z			Jéremy	not-verified	Organic	False	6592bfa622c9ea2372eb69c3	2024-01-01T15:35:34.000Z	fr			1	False	Organic	que des mauvaises experiences avec eux!	a fuir		6592be389e5fbf0011527268	"Bonjour Jéremy,

Nous regrettons profondément d'entendre parler de votre expérience. Votre satisfaction est notre priorité et nous prenons votre feedback au sérieux.

Cordialement,
Véronique de l'équipe Keytrade Bank"		False	3		1	2024-01-01T15:35:34.000Z	2024-01-02T09:47:33.000Z	False	False			0	Negative
	BE	True	invitation	False					2023-08-01T00:00:00.000Z			Leo	invited	BusinessGeneratedLink	False	65f32225d7563b7aad6f3544	2024-03-14T18:13:26.000Z	fr			1	False	BusinessGeneratedLink	"Vous aurez peut-être remarqué que j'ai vidé mes comptes .... Service NUL, on écrit, pas de réponse.
Tout est déplorable et NUL depuis que la banque est sous pavillon Français."	Vous aurez peut-être remarqué que j'ai…		65f32224d3d60e001377cbdb	"Bonjour Leo,

Nous sommes désolés d'apprendre que vous n'êtes pas satisfait de notre service. Votre satisfaction est notre priorité et nous prenons votre feedback au sérieux.

Cordialement,
Véronique de l'équipe Keytrade Bank"		False	1		1	2024-03-14T18:13:26.000Z	2024-03-19T10:08:46.000Z	False	False			0	Negative
	BE	False	invitation	False					2023-11-18T00:00:00.000Z			Sander G	not-verified		False	65589fff634f9243b89cb24e	2023-11-18T13:29:03.000Z	nl			1	False	Organic	Jarenlang was ik een tevreden klant bij jullie. Sinds kort trekt jullie service echter of zeer weinig. Het duurt uren om de app te gebuiken, laat staan de computer. Jullie zijn haast niet bereikbaar en als we jullie kunnen bereiken krijgen we als boodschap: Los het zel o, jullie staan zelf in voor jullie rekeningen, ... Ik zou zeer graag al mijn producten bij jullie stopzetten. Ik hoop dat ik hier geen jaar op moet wachten!	Jarenlang was ik een tevreden klant bij…		65589ff9cb1d2a001127c573	"Beste Sander G,

We vinden het jammer dat we niet aan uw verwachtingen hebben voldaan. We werken hard aan het verbeteren van onze diensten op basis van feedback zoals die van u.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"	https://user-images.trustpilot.com/65589ff9cb1d2a001127c573/73x73.png	False	1		1	2023-11-18T13:29:03.000Z	2023-11-22T11:05:02.000Z	True	False			2	Negative
	BE	False	invitation	False					2023-06-16T00:00:00.000Z			QNAP TVS	not-verified		False	648caeaf6e10cf7df33fb8e2	2023-06-16T20:49:19.000Z	fr			1	False	Organic	"J'ai appelé 2fois aujourd'hui. Une fois car je ne me parvenais pas à me connecter. 32 min d'attente. 
Puis je m'aperçois que tous mes comptes étaient bloqués. La raison était que mes données n'étaient pas à jour, mais pour moi ce n'est pas une raison valable, combien même il est fixé par le législateur. La banque doit dans ces cas là me prier de mettre à jour mes données ce qu'elle n'a pas fait. 
J'ai appelé une deuxième fois et ai attendu encore 19min, car je ne voyais pas l'évolution de mon compte titre. Je ne la voyais pas car mon compte courant était bloqué. Le site aurait dû afficher que mon titres n'était pas visible car le compte courant était bloqué plutôt que de me laisser errer à chercher où étaient mes positions tout en me montrant la valorisation totale du portefeuille. 
Ces dernières années, Keytrade a instauré pleins de mesures techniques pour m'empêcher d'accéder à mon compte comme la softkey ou la hardkey qui sont les pires mesures d'authentification que l'on puisse trouver. Je n'ai que des problèmes de connexion alors que je n'en ai pas avec les autres banques. 
J'ai des comptes personnes physiques, mais impossible d'ouvrir des comptes personnes morales. 
Plus que les autres banques, celle-ci fait tout pour nous déposséder de notre argent et nous empêche d'y accéder en faisant semblant d'appliquer les règles de compliance comme ça l'arrange. 
Avant ils avaient au fil des années cela touché le fond, mais depuis la fusion avec Arkéma Crédit Mutuel, ils continuent de creuser. Arkema Crédit Mutuel qui incarne tous les échecs du secteur bancaire depuis 20 ans... Comment cette boîte a pu autant dégrader sa qualité de service en 17 ans?"	Comptes bloqués		648caea6ad2c5c0012ab7829		https://user-images.trustpilot.com/648caea6ad2c5c0012ab7829/73x73.png	False	1		1	2023-06-16T20:49:19.000Z		True	False			0	Negative
	BE	False	invitation	False					2023-11-27T00:00:00.000Z			Stefan Praet	not-verified	Organic	False	6564771aad87db7ef06646b3	2023-11-27T13:01:46.000Z	nl			1	False	Organic	Op 15/10 online een rekening geopend (als nieuwe klant).  Drie weken later hierover nog niets vernomen en gebeld naar de Klantendienst waar men mij wist te vertellen dat dit 4 weken of langer kon duren.  Op 27/11 nog steeds geen nieuws ontvangen en opnieuw gebeld naar de Klantendienst waar men mij vertelde “dat ze het gingen bekijken”. En ik die dacht dat Keytrade een serieuze(re) bank was...	Nieuwe rekening openen lijkt onmogelijk te zijn.		5e763431062aad6197caa564	"Beste heer Praet,

Onze excuses voor wat u hebt ervaren. Wij waarderen uw geduld en we gaan er alles aan doen om dit zo snel mogelijk te behandelen.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	23		1	2023-11-27T13:01:46.000Z	2023-11-29T11:48:54.000Z	False	False			2	Negative
	BE	False	invitation	False					2023-04-03T00:00:00.000Z			heer Vermeylen	not-verified		False	644c12a362462a486609632a	2023-04-28T20:38:27.000Z	nl			1	False	Organic	"Als bank is Keytrade misschien goed maar hun service is beneden alle peil. Klantvriendelijkheid is hen onbekend. Een voorbeeld, onze bankkaart was bijna vervallen dus wij vragen aan keytrade voor een nieuwe kaart. Wij merken dan dat de kaart zou verstuurd zijn. Na 2 weken nog geen kaart dus we sturen, via de contactpagina in Keytrade, een bericht om te vragen wat er gaande is. Geen antwoord. Een week later valt de bankkaart eindelijk in de bus (3 weken vroeger verzonden). Je kan dan kiezen om de nieuwe code te ontvangen via SMS, dat doen wij maar dat lukt niet. Dus telefoneren naar Keytrade. 40 minuten wachten en eindelijk een medewerker aan de lijn. Ze doen dan een check om te zien dat je het wel echt bent en je moet dan inloggen. Maar dat lukt niet zo snel en de operator heeft geen tijd meer en sluit het gesprek af. Ze vinden het normaal dat jij 3 kwartier wacht maar als je ze eindelijk aan de lijn krijgt dan hebben ze plots zelf geen tijd meer.
Dus opnieuw een bericht verstuurd aan Keytrade maar weer geen antwoord.  Drie dagen later dan nog maar eens per telefoon contact opgenomen. Natuurlijk weer langer dan een half uur wachten maar de medewerker nu kon ons wel helpen. Eindelijk. 
Maar ons vertrouwen in Keytrade is ernstig geschaad en wij vragen ons af of we geholpen worden als er eens een ernstig probleem is."	Klantvriendelijkheid kennen ze niet.		5069a08a000064000122ef3c			True	30		1	2023-04-28T20:38:27.000Z		False	False			1	Negative
	NL	False	invitation	False								Helen Ding			False	5d15dff642fa560af42e4768	2019-06-28T09:37:58.000Z	en			1	False	Organic	If you don't want your money stolen by this bank, please walk away as far as possible. This is the worst bank I have ever dealt with. Worst client relationship management ever! I submitted a request to close my bank account with them one and a half month ago but never received a formal response since then. Recently, I discovered by chance that I could not access my online bank account anymore and yet, still did not receive any money in the bank account where I asked to transfer the money to. Honestly, I was happy with the bank several years ago, before keytrade was bought by the French bank. Now, I would suggest everyone who is considering this bank please walk away from this bank. The little award they offer for attracting your money is peanut comparing to the money they rip off you!	If you don't want your money stolen by…		5d15dfef97935f06c1d607d9		https://user-images.trustpilot.com/5d15dfef97935f06c1d607d9/73x73.png	False	4		1	2019-06-28T09:37:58.000Z		True	False			4	Negative
	BE	False	invitation	False					2025-01-06T00:00:00.000Z			Veilig op de weg	not-verified	Organic	False	677ba8ea95041cb9b75a3260	2025-01-06T11:56:58.000Z	nl			1	False	Organic	De promotie van rekening + 50 euro aangevraagd maar nooit reactie op gekregen. Ook de klantendienst reageert niet op mails. Bende sukkels daar ....	Onbetrouwbaar		673faecd10e3fb025bc2d7f6	"Beste,

Natuurlijk vinden wij het niet fijn te lezen dat u teleurgesteld bent. Aarzel niet om ons meer te zeggen over u zodat we de situatie kunnen bekijken voor u.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"	https://user-images.trustpilot.com/673faecd10e3fb025bc2d7f6/73x73.png	False	2		1	2025-01-06T11:56:58.000Z	2025-01-24T15:50:02.000Z	True	False			0	Negative
	BE	False	invitation	False					2023-12-27T00:00:00.000Z	2024-01-02T10:55:53.000Z		Jurdan patricia	not-verified	Organic	False	658c13a5a1196bdedfa71afc	2023-12-27T14:08:06.000Z	fr			1	False	Organic	"Depuis plus d'un mois et demi mon mari n'a plus de carte bancaire et malgré le fait que nous telephonions rien à faire elle n'arrive pas. De plus avec ma nouvelle carte bancontact plus de possibilités d'utiliser payconiq....tout en sachant que les distributeurs de cash 
disparaissent...

Merci pour votre réponse qui ne resoud absolument pas le problème car la carte n'est toujours pas arrivée grrr"	La galère		658c138ffda1e10011f33100	"Bonjour Madame Jurdan,

Nous regrettons profondément d'entendre parler de votre expérience. Votre satisfaction est notre priorité et nous prenons votre feedback au sérieux.

Bien à vous,
L'équipe Keytrade Bank"		False	2		1	2023-12-27T14:08:06.000Z	2024-01-02T10:24:52.000Z	False	False			1	Negative
	BE	False	invitation	False						2022-02-03T17:45:30.000Z		Carré Jean-Jacques	not-verified	Organic	False	61fac47aa16c1e751f7c828d	2022-02-02T17:50:50.000Z	fr			1	False	Organic	"Bonjour.
je suis client chez Keytrade depuis environ 20 ans
Pas de prob sauf depuis le changement de présentation destiné à améliorer le service ?????
Le nouveau site est archiarchi nul, impossible d'avoir la ligne entière à l'écran ...sauf en minuscules caractères illisisibles pour un pensionné .
En effet, le personnel ne sait pas ce qu'il dit, je possède 2 comptes et je souhaitais transférer des $ d'un compte vers l'autre.
Le personnel m'a raconté nimporte quoi , pas moyen de transférer jusqu'à ce que je trouve moi-même la méthode.
Quant à la visa, obtenue sans prob et rapidement , fonctionnement normal  pour le moment.
Le prob est le site, si pas de changement, progressivement, à chaque vente je migrerai mais surtout pas vers la DB qui est encore plus nulle et extrèmement chère !
Dernière précision, oui la nouvelle version du site est une catastrophe mais le reste des fonctionnalités est tout à fait correcte et je suis surpris que certains clients ne trouvent pas de réponse à leurs questions .
Personnellement, je n'ai jamais eu de prob avec le service client keytrade..délais de réponse tjs courts, max 2 j
Pour le moment, je ne recommanderai pas Key, uniquement en raison de son site.
Si celui-ci s'améliore je réviserai ma position"	Bonjour. Désastre !		61fac46111dbe90012265f52			False	3		1	2022-02-02T17:50:50.000Z		False	False			1	Negative
	BE	False	invitation	False								Patrick Dominicus		Organic	False	5e497ead3c93ae0bc403339a	2020-02-16T17:41:01.000Z	nl			1	False	Organic	"Ik heb Keytrade gevraagd om 3 effectenrekeningen samen te voegen.
Tot mijn grote verbazing gaat Keytrade over tot de verkoop van mijn beleggingen, echt onbegrijpelijk.
Bij contact met Keytrade krijg ik volgende feedback :
  1) ze beweren dat ik de AANKOOP zelf heb ingegeven via een order (de foutieve actie gaat over een onterechte verkoop)
  2) ze beweren dat ikzelf de verkooporders heb geplaatst (wat niet het geval is)
  3) ze beweren dat mijn formulier niet correct was ingevuld en ze daarom de orders zelf hebben geplaatst (EN op hun formulier heb ik samenvoegen aangeduid EN in de titel van de mail heb ik samenvoegen geplaatst EN ik heb dit ook nog eens vermeld in de body van de mail."	Keytrade verkoopt effecten ipv. de gevraagde samenvoeging van rekeningen.		5e497ea39ecf744f5b3b3c38			False	3		1	2020-02-16T17:41:01.000Z		False	False			2	Negative
	BE	False	invitation	False								Luc DC	not-verified	Organic	False	61ded9fca16c1e751f66e426	2022-01-12T13:39:08.000Z	fr			1	False	Organic	"En 2021, j'aurais donné 4 étoiles sans hésiter.
Pour ce qui est des dossiers titres, tout était très bien jusqu'ici.
Depuis la mise en service de leur nouvelle application, c'est maintenant  une veritable cata qu'ils appellent une ""amélioration"". 
Plus moyen d'imprimer correctement ce qui s'affiche à l'écran. Faut passer par export vers Excel (à maîtriser un peu) ou faire des printscreens.
Plus autres difficultés ou problèmes.
Si vous venez pour des dossiers titres, oubliez ! 
Aller chez leur concurrent (moins cher) où il y a aussi des problèmes d'impression mais c'est ""moins pire""."	En 2022		61ded9c82b562f00121fb093			False	1		1	2022-01-12T13:39:08.000Z		False	False			0	Negative
	BE	False	invitation	False					2025-03-19T00:00:00.000Z			De_Moeri	not-verified	Organic	False	67dbdb6c89e3d092c2ee7235	2025-03-20T11:10:04.000Z	nl			1	False	Organic	"Ik heb nog niets anders dan misserie met Keytrade gehad. Elk contact zeggen ze dat het opgelost is met een nieuwe keer of een reset en elke keer opnieuw gaat het fout. Een bankkaart die telkens zegt dat de pincode fout is, draadloos betalen werkt niet, resets werken niet, de lijst is eindeloos. Ik ben klant bij 3 banken, helaas bewijst Keytrade dat goedkoop duurkoop is, dit in de zin van meer misserie dan iets anders. Dus gratis en bonussen allemaal goed, maar dit is duidelijk puur iets om aan te trekken, wetende dat klanten enkel misserie gaan hebben. 

Het ergste is dat je vaak ergens in een winkel staat of op restaurant bent en gewoon met rode kaken staat omdat de rommel niet werkt. Datum ervaring is eigenlijk al 2-3 jaar..."	Slechtste bank die ik tot hiertoe had.		5eeb358c4b96211b0d666155	"Beste De Moeri,

Uiteraard vinden we het jammer om dit te lezen. Onze excuses voor wat u blijkbaar hebt ervaren. Weet alvast dat we uw feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van problemen te vermijden.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		True	6		1	2025-03-20T11:10:04.000Z	2025-03-25T15:30:58.000Z	False	False			0	Negative
	BE	False	invitation	False					2025-04-30T00:00:00.000Z			leon materne	not-verified	Organic	False	6822b1b6dff0838403cc0019	2025-05-13T04:43:02.000Z	fr			1	False	Organic	"Bonjour,
J'ai effectué un virement sur un compte étranger qui a paru douteux à Keytrade. Elle a annulé le virement mais a en plus bloqués mes comptes depuis le 30/04 alors que j'ai répondu à ses demandes de renseignements, réponses qu'elle a prétendu ne pas recevoir.
J'ai tout essayé pour obtenir le déblocage de mes comptes sans résultat à l'heue actuelle."	Comptes bloqués		6822b1aab83f2ce70e7b11a7		https://user-images.trustpilot.com/6822b1aab83f2ce70e7b11a7/73x73.png	False	1		1	2025-05-13T04:43:02.000Z		True	False			1	Negative
visible	DK	False	invitation	False		marketingOrSpam	BusinessUser		2023-10-16T00:00:00.000Z			Lionel jackson	not-verified	Organic	True	652d34056eb114da3590e525	2023-10-16T15:00:53.000Z	nl			1	False	Organic	Vreselijk! Het is onmogelijk om uw geld op te nemen zonder juridische hulp. Ik raad ten zeerste aan om dit bedrijf te vermijden! Probeer met het profiel over dit bedrijf te praten.	Vreselijk!	2023-10-25T08:33:05Z	652d0fd9102d5800113ea0e7			False	1		1	2023-10-16T15:00:53.000Z		False	False		advertising_or_promotional	1	Negative
	BE	False	invitation	False					2024-01-05T00:00:00.000Z			L	not-verified	Organic	False	659820524ff258bea1b19889	2024-01-05T17:29:23.000Z	nl			1	False	Organic	"Ik ben twee jaar geleden verhuisd van België naar Italië. Alle documenten bezorgd die Keytrade mij gevraagd had. Dit had immers ook gevolg dat ik vrijgesteld werd van Belgische roerende voorheffing. Talrijke telefoons(call center Keytrade telkens: ""het komt in orde meneer"") en emails later woon ik voor Keytrade nog altijd in België en betaal ik 30% roerende voorheffing. Ik heb na 2 jaar de moed opgegeven en alles overgezet naar Belfius, waar alles wel direct in orde en correct was. Veel miserie en Keytrade heeft mij uiteindelijk meer gekost aan geld en tijd dan een traditionele bank."	Zeer slechte ervaring		5e7327e74c154fb5602f0897	"Beste L,

We betreuren wat u blijkbaar hebt ervaren. Weet alvast dat we uw feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van problemen te vermijden. 
Aarzel niet om het ons meer in detail uit te leggen zodat we aan een oplossing kunnen werken.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	3		1	2024-01-05T17:29:23.000Z	2024-01-16T11:26:09.000Z	False	False			2	Negative
	BE	False	invitation	False								Emile Desonnay	not-verified	Organic	False	61af37c90b7cbbcbfe039def	2021-12-07T10:30:33.000Z	fr			1	False	Organic	Je n'apprécie pas du tout la nouvelle présentation et souhaiterais retourner à l'ancienne mais c'est très difficile de contacter par téléphone alors comment faire?	Je n'apprécie pas du tout la nouvelle…		61af37a94f73080012ecd8d2			False	1		1	2021-12-07T10:30:33.000Z		False	False			0	Negative
	BE	False	invitation	False								gregory buisset	not-verified	Organic	False	61b308d72b49257fe29bf05e	2021-12-10T07:59:19.000Z	fr			1	False	Organic	Service clientèle hyper lent peu réactif. Il vous envoie de bureau en bureau bref énormément de perte de temps. A fuir absolument	Service clientèle hyper lent…		61b308cc9540160012101bd3			False	1		1	2021-12-10T07:59:19.000Z		False	False			1	Negative
	BE	False	invitation	False					2024-10-29T00:00:00.000Z			Ja	not-verified		False	67214e6a395d0de4d2a17acc	2024-10-29T23:06:50.000Z	nl			1	False	Organic	"Ik ben al van begin september bezig om een keyplan op te starten ( wachten
, mailen,app, bellen wachten,…) en ik heb het vandaag opgegeven na een zeer
ongepaste aanpak via hun helpdesk. Ik heb bij keytrade bank niet het gevoel dat ze er een klant bij wilden. Jammer dat er nog geen moeite meer wordt gedaan om naar een klant te luisteren op een fatsoenlijke manier. Ik heb een belegging bij KBC genomen."	Onfatsoenlijke helpdeskmedewerker		67214e39ec28782bbb81655f	"Beste Ja,

Uiteraard vinden we het jammer om dit te lezen. Weet alvast dat we uw feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van evaring te vermijden. 

Met vriendelijke groeten,
Véronique van het Keytrade Bank team"		False	1		1	2024-10-29T23:06:50.000Z	2024-11-05T09:32:28.000Z	False	False			2	Negative
	BE	False	invitation	False					2023-11-27T00:00:00.000Z			maarten wils	not-verified	Organic	False	6564828513431a177be912fe	2023-11-27T13:50:29.000Z	nl			1	False	Organic	"Klantenservice niet te bereiken.
De online applicaties werken voor geen meter."	Klantenservice niet te bereiken.		656482800c21b00012a23610	"Beste heer Wils,

Natuurlijk vinden wij het niet fijn te lezen dat u teleurgesteld bent. Aarzel niet om het ons meer in detail uit te leggen zodat we aan een oplossing kunnen werken.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"	https://user-images.trustpilot.com/656482800c21b00012a23610/73x73.png	False	2		1	2023-11-27T13:50:29.000Z	2023-11-29T11:25:43.000Z	True	False			0	Negative
